,bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,setName
4989,StrikeZone,3.0,0,2019-11-301130,4.87,2.49,Card Kingdom,"Syr Gwyn, Hero of Ashvale",8.948548316955566,Throne_of_Eldraine_Foil
4990,ChannelFireball,1.0,0,2019-11-301130,2.03,1.89,ABUGames,"Syr Konrad, the Grim",33.55263137817383,Throne_of_Eldraine_Foil
4991,ABUGames,0.02,0,2019-11-301130,0.04,0.04,TCG Player,Tall as a Beanstalk,300.0,Throne_of_Eldraine_Foil
4992,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Taste of Death,,Throne_of_Eldraine_Foil
4993,ABUGames,0.02,0,2019-11-301130,0.05,0.05,TCG Player,Tempting Witch,0.0,Throne_of_Eldraine_Foil
4994,CoolStuff,25.0,0,2019-11-301130,2.72,2.49,ABUGames,The Cauldron of Eternity,39.48717880249024,Throne_of_Eldraine_Foil
4995,ABUGames,12.62,0,2019-11-301130,2.79,2.49,Card Kingdom,The Circle of Loyalty,27.981645584106445,Throne_of_Eldraine_Foil
4996,StrikeZone,10.0,0,2019-11-301130,14.66,14.66,TCG Player,The Great Henge,9.56651496887207,Throne_of_Eldraine_Foil
4997,ABUGames,21.2,0,2019-11-301130,3.77,3.49,Card Kingdom,The Magic Mirror,14.242425918579102,Throne_of_Eldraine_Foil
4998,StrikeZone,12.0,0,2019-11-301130,18.48,18.48,TCG Player,The Royal Scions,5.720824241638184,Throne_of_Eldraine_Foil
4999,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Thorn Mammoth,,Throne_of_Eldraine_Foil
5000,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Thornwood Falls,,Throne_of_Eldraine_Foil
5001,Card Kingdom,0.2,0,2019-11-301130,1.0,0.75,ABUGames,Thrill of Possibility,38.88888549804688,Throne_of_Eldraine_Foil
5002,ABUGames,0.03,0,2019-11-301130,0.08,0.08,TCG Player,Thunderous Snapper,-90.69767761230469,Throne_of_Eldraine_Foil
5003,ABUGames,0.02,0,2019-11-301130,0.09,0.09,TCG Player,Tome Raider,350.00006103515625,Throne_of_Eldraine_Foil
5004,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Tome of Legends,,Throne_of_Eldraine_Foil
5005,Card Kingdom,1.58,0,2019-11-301130,10.17,4.45,ABUGames,"Torbran, Thane of Red Fell",-2.679423332214355,Throne_of_Eldraine_Foil
5006,ChannelFireball,0.1,0,2019-11-301130,0.46,0.46,TCG Player,Tournament Grounds,-2.127657413482666,Throne_of_Eldraine_Foil
5007,Card Kingdom,0.1,0,2019-11-301130,0.88,0.24,ABUGames,Trail of Crumbs,486.6666870117188,Throne_of_Eldraine_Foil
5008,ABUGames,0.02,0,2019-11-301130,0.15,0.15,TCG Player,Trapped in the Tower,7.142861366271973,Throne_of_Eldraine_Foil
5009,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Treats to Share,,Throne_of_Eldraine_Foil
5010,ABUGames,0.02,0,2019-11-301130,0.1,0.1,TCG Player,True Love's Kiss,11.11110782623291,Throne_of_Eldraine_Foil
5011,UNDEFINED,0.0,0,2019-11-301130,0.25,0.25,Card Kingdom,Tuinvale Treefolk,-40.47618865966797,Throne_of_Eldraine_Foil
5012,ABUGames,0.03,0,2019-11-301130,0.06,0.06,TCG Player,Turn into a Pumpkin,-25.0,Throne_of_Eldraine_Foil
5013,ABUGames,0.02,0,2019-11-301130,0.05,0.05,TCG Player,Unexplained Vision,400.0,Throne_of_Eldraine_Foil
5014,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Usher to Safety,,Throne_of_Eldraine_Foil
5015,Card Kingdom,0.5,0,2019-11-301130,0.97,0.97,TCG Player,Vantress Gargoyle,5.434783935546875,Throne_of_Eldraine_Foil
5016,ABUGames,0.02,0,2019-11-301130,0.04,0.04,TCG Player,Vantress Paladin,33.333335876464844,Throne_of_Eldraine_Foil
5017,ABUGames,0.06,0,2019-11-301130,0.23,0.23,TCG Player,Venerable Knight,0.0,Throne_of_Eldraine_Foil
5018,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Venture Deeper,,Throne_of_Eldraine_Foil
5019,ABUGames,0.03,0,2019-11-301130,0.1,0.1,TCG Player,Wandermare,0.0,Throne_of_Eldraine_Foil
5020,ABUGames,0.02,0,2019-11-301130,0.19,0.19,ABUGames,Weapon Rack,-5.000002861022949,Throne_of_Eldraine_Foil
5021,ABUGames,0.02,0,2019-11-301130,0.07,0.07,TCG Player,Weaselback Redcap,0.0,Throne_of_Eldraine_Foil
5022,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Welcome Home,,Throne_of_Eldraine_Foil
5023,UNDEFINED,0.0,0,2019-11-301130,0.04,0.04,TCG Player,Wicked Guardian,-20.000003814697266,Throne_of_Eldraine_Foil
5024,ABUGames,5.04,0,2019-11-301130,1.42,1.42,TCG Player,Wicked Wolf,0.0,Throne_of_Eldraine_Foil
5025,CoolStuff,0.5,0,2019-11-301130,0.91,0.91,TCG Player,Wildborn Preserver,-6.185566902160644,Throne_of_Eldraine_Foil
5026,ABUGames,0.02,0,2019-11-301130,0.07,0.07,TCG Player,Wildwood Tracker,0.0,Throne_of_Eldraine_Foil
5027,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Wind-Scarred Crag,,Throne_of_Eldraine_Foil
5028,Card Kingdom,0.06,0,2019-11-301130,0.24,0.24,TCG Player,Wintermoor Commander,19.999996185302734,Throne_of_Eldraine_Foil
5029,ABUGames,9.33,0,2019-11-301130,1.13,1.13,TCG Player,Wishclaw Talisman,-12.403098106384276,Throne_of_Eldraine_Foil
5030,ABUGames,0.02,0,2019-11-301130,0.05,0.05,TCG Player,Wishful Merfolk,-72.22222900390625,Throne_of_Eldraine_Foil
5031,ABUGames,0.06,0,2019-11-301130,0.92,0.39,StrikeZone,Witch's Cottage,-1.0752677917480458,Throne_of_Eldraine_Foil
5032,CoolStuff,0.5,0,2019-11-301130,1.63,1.49,ABUGames,Witch's Oven,-1.8072271347045892,Throne_of_Eldraine_Foil
5033,CoolStuff,3.0,0,2019-11-301130,0.44,0.44,TCG Player,Witch's Vengeance,-8.333332061767576,Throne_of_Eldraine_Foil
5034,ChannelFireball,0.25,0,2019-11-301130,0.89,0.49,StrikeZone,Witching Well,28.985506057739254,Throne_of_Eldraine_Foil
5035,ABUGames,0.02,0,2019-11-301130,0.05,0.05,TCG Player,Wolf's Quarry,25.0000057220459,Throne_of_Eldraine_Foil
5036,UNDEFINED,0.0,0,2019-11-301130,0.0,999999.0,Unknown,Workshop Elders,,Throne_of_Eldraine_Foil
5037,Card Kingdom,0.16,0,2019-11-301130,0.99,0.79,Card Kingdom,Worthy Knight,45.588233947753906,Throne_of_Eldraine_Foil
5038,ABUGames,0.25,0,2019-11-301130,0.99,0.99,Card Kingdom,"Yorvo, Lord of Garenbrig",-30.769229888916016,Throne_of_Eldraine_Foil
5039,ABUGames,0.02,0,2019-11-301130,0.07,0.07,TCG Player,Youthful Knight,0.0,Throne_of_Eldraine_Foil
5040,ChannelFireball,0.25,0,2019-12-011130,0.53,0.49,Card Kingdom,Acclaimed Contender,-1.8518610000610352,Throne_of_Eldraine_Foil
5041,StrikeZone,5.0,0,2019-12-011130,6.27,6.27,TCG Player,"Alela, Artful Provocateur",-6.973291397094728,Throne_of_Eldraine_Foil
5042,Card Kingdom,0.63,0,2019-12-011130,2.72,1.49,CoolStuff,All That Glitters,-0.366300016641616,Throne_of_Eldraine_Foil
5043,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Alter Fate,,Throne_of_Eldraine_Foil
5044,UNDEFINED,0.0,0,2019-12-011130,0.26,0.25,Card Kingdom,Animating Faerie,0.0,Throne_of_Eldraine_Foil
5045,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Arcane Signet,,Throne_of_Eldraine_Foil
5046,ABUGames,0.03,0,2019-12-011130,0.2,0.2,TCG Player,Arcanist's Owl,11.11110782623291,Throne_of_Eldraine_Foil
5047,Card Kingdom,0.05,0,2019-12-011130,0.19,0.19,TCG Player,Archon of Absolution,0.0,Throne_of_Eldraine_Foil
5048,ABUGames,0.02,0,2019-12-011130,0.09,0.09,TCG Player,Ardenvale Paladin,0.0,Throne_of_Eldraine_Foil
5049,UNDEFINED,0.0,0,2019-12-011130,0.25,0.25,Card Kingdom,Ardenvale Tactician,-40.47618865966797,Throne_of_Eldraine_Foil
5050,ABUGames,10.09,0,2019-12-011130,1.39,1.39,TCG Player,"Ayara, First of Locthwain",-36.529685974121094,Throne_of_Eldraine_Foil
5051,UNDEFINED,0.0,0,2019-12-011130,0.08,0.08,TCG Player,Bake into a Pie,166.66665649414062,Throne_of_Eldraine_Foil
5052,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Banish into Fable,,Throne_of_Eldraine_Foil
5053,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Barge In,100.0,Throne_of_Eldraine_Foil
5054,ABUGames,0.02,0,2019-12-011130,0.84,0.19,ABUGames,Barrow Witches,4100.0,Throne_of_Eldraine_Foil
5055,ABUGames,0.02,0,2019-12-011130,0.8300000000000001,0.19,ABUGames,Bartered Cow,1283.333251953125,Throne_of_Eldraine_Foil
5056,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Battle Display,,Throne_of_Eldraine_Foil
5057,Card Kingdom,0.06,0,2019-12-011130,0.28,0.25,Card Kingdom,Beanstalk Giant,0.0,Throne_of_Eldraine_Foil
5058,ABUGames,0.03,0,2019-12-011130,0.13,0.13,TCG Player,Belle of the Brawl,-13.33333969116211,Throne_of_Eldraine_Foil
5059,ABUGames,0.02,0,2019-12-011130,0.15,0.15,TCG Player,Beloved Princess,-6.2499942779541025,Throne_of_Eldraine_Foil
5060,CoolStuff,6.0,0,2019-12-011130,0.88,0.88,TCG Player,Blacklance Paragon,95.5555648803711,Throne_of_Eldraine_Foil
5061,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Bloodhaze Wolverine,500.0,Throne_of_Eldraine_Foil
5062,UNDEFINED,0.0,0,2019-12-011130,0.8,0.25,Card Kingdom,Blow Your House Down,2566.666748046875,Throne_of_Eldraine_Foil
5063,ABUGames,0.03,0,2019-12-011130,0.05,0.05,TCG Player,Bog Naughty,-16.666664123535153,Throne_of_Eldraine_Foil
5064,UNDEFINED,0.0,0,2019-12-011130,3.65,3.49,Card Kingdom,Bonecrusher Giant,-0.273223787546157,Throne_of_Eldraine_Foil
5065,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Boulder Rush,,Throne_of_Eldraine_Foil
5066,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Bramblefort Fink,,Throne_of_Eldraine_Foil
5067,StrikeZone,18.0,0,2019-12-011130,24.27,23.99,CoolStuff,Brazen Borrower,3.276597738265991,Throne_of_Eldraine_Foil
5068,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Brimstone Trebuchet,-14.28571605682373,Throne_of_Eldraine_Foil
5069,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Bring Back,,Throne_of_Eldraine_Foil
5070,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Bring to Life,,Throne_of_Eldraine_Foil
5071,ABUGames,0.03,0,2019-12-011130,0.07,0.07,TCG Player,Burning-Yard Trainer,0.0,Throne_of_Eldraine_Foil
5072,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Cast Off,,Throne_of_Eldraine_Foil
5073,CoolStuff,10.0,0,2019-12-011130,1.72,1.49,Card Kingdom,Castle Ardenvale,38.70967864990234,Throne_of_Eldraine_Foil
5074,Card Kingdom,0.6,0,2019-12-011130,1.53,1.49,ABUGames,Castle Embereth,35.39822769165039,Throne_of_Eldraine_Foil
5075,CoolStuff,15.0,0,2019-12-011130,2.74,2.49,StrikeZone,Castle Garenbrig,48.10810852050781,Throne_of_Eldraine_Foil
5076,CoolStuff,15.0,0,2019-12-011130,4.48,4.48,TCG Player,Castle Locthwain,1.128672480583191,Throne_of_Eldraine_Foil
5077,CoolStuff,15.0,0,2019-12-011130,2.48,2.48,TCG Player,Castle Vantress,2.479336500167846,Throne_of_Eldraine_Foil
5078,ABUGames,0.03,0,2019-12-011130,0.81,0.25,Card Kingdom,Cauldron's Gift,2600.000244140625,Throne_of_Eldraine_Foil
5079,StrikeZone,0.5,0,2019-12-011130,1.58,0.99,Card Kingdom,Cauldron Familiar,53.39806747436523,Throne_of_Eldraine_Foil
5080,ABUGames,0.02,0,2019-12-011130,0.08,0.08,TCG Player,Charmed Sleep,0.0,Throne_of_Eldraine_Foil
5081,StrikeZone,1.0,0,2019-12-011130,1.76,1.76,TCG Player,Charming Prince,8.641974449157715,Throne_of_Eldraine_Foil
5082,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Chittering Witch,,Throne_of_Eldraine_Foil
5083,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Chop Down,,Throne_of_Eldraine_Foil
5084,TCG Player,3.0,0,2019-12-011130,5.46,4.99,Card Kingdom,"Chulane, Teller of Tales",-7.300506591796875,Throne_of_Eldraine_Foil
5085,CoolStuff,4.0,0,2019-12-011130,0.49,0.49,TCG Player,Clackbridge Troll,-5.769225597381593,Throne_of_Eldraine_Foil
5086,Card Kingdom,0.08,0,2019-12-011130,0.28,0.28,TCG Player,Claim the Firstborn,-3.4482724666595463,Throne_of_Eldraine_Foil
5087,ABUGames,0.03,0,2019-12-011130,0.05,0.05,TCG Player,Clockwork Servant,0.0,Throne_of_Eldraine_Foil
5088,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Command Tower,,Throne_of_Eldraine_Foil
5089,Card Kingdom,0.06,0,2019-12-011130,0.08,0.08,TCG Player,Corridor Monitor,33.333335876464844,Throne_of_Eldraine_Foil
5090,ABUGames,0.03,0,2019-12-011130,0.1,0.1,TCG Player,Covetous Urge,11.11110782623291,Throne_of_Eldraine_Foil
5091,Card Kingdom,0.08,0,2019-12-011130,0.23,0.25,CoolStuff,Crashing Drawbridge,-4.166662693023682,Throne_of_Eldraine_Foil
5092,ABUGames,0.02,0,2019-12-011130,0.13,0.13,TCG Player,Crystal Slipper,-7.142861366271973,Throne_of_Eldraine_Foil
5093,UNDEFINED,0.0,0,2019-12-011130,0.17,0.25,Card Kingdom,Curious Pair,-66.66666412353516,Throne_of_Eldraine_Foil
5094,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Curry Favor,,Throne_of_Eldraine_Foil
5095,ChannelFireball,0.25,0,2019-12-011130,0.59,0.59,TCG Player,Dance of the Manse,-39.7959213256836,Throne_of_Eldraine_Foil
5096,ChannelFireball,0.5,0,2019-12-011130,1.75,0.99,Card Kingdom,Deafening Silence,25.000003814697266,Throne_of_Eldraine_Foil
5097,Card Kingdom,0.08,0,2019-12-011130,0.31,0.3,ABUGames,Deathless Knight,0.0,Throne_of_Eldraine_Foil
5098,ABUGames,0.03,0,2019-12-011130,0.19,0.19,TCG Player,Didn't Say Please,-5.000002861022949,Throne_of_Eldraine_Foil
5099,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Dizzying Swoop,,Throne_of_Eldraine_Foil
5100,Card Kingdom,0.2,0,2019-12-011130,0.59,0.59,TCG Player,Doom Foretold,-29.761903762817386,Throne_of_Eldraine_Foil
5101,ChannelFireball,4.0,0,2019-12-011130,4.94,4.94,TCG Player,Drown in the Loch,-1.19999885559082,Throne_of_Eldraine_Foil
5102,ABUGames,0.02,0,2019-12-011130,0.26,0.19,ABUGames,Dwarven Mine,0.0,Throne_of_Eldraine_Foil
5103,StrikeZone,0.25,0,2019-12-011130,1.02,0.49,CoolStuff,Edgewall Innkeeper,19.9999942779541,Throne_of_Eldraine_Foil
5104,ABUGames,0.03,0,2019-12-011130,0.09,0.09,TCG Player,Elite Headhunter,0.0,Throne_of_Eldraine_Foil
5105,ChannelFireball,7.0,0,2019-12-011130,10.75,10.75,TCG Player,Embercleave,-2.094713687896728,Throne_of_Eldraine_Foil
5106,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Embereth Paladin,-14.28571605682373,Throne_of_Eldraine_Foil
5107,UNDEFINED,0.0,0,2019-12-011130,0.93,0.25,Card Kingdom,Embereth Shieldbreaker,0.0,Throne_of_Eldraine_Foil
5108,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Embereth Skyblazer,,Throne_of_Eldraine_Foil
5109,CoolStuff,50.0,0,2019-12-011130,4.99,4.99,TCG Player,"Emry, Lurker of the Loch",-9.107468605041504,Throne_of_Eldraine_Foil
5110,ABUGames,0.03,0,2019-12-011130,0.1,0.1,TCG Player,Enchanted Carriage,0.0,Throne_of_Eldraine_Foil
5111,Card Kingdom,0.06,0,2019-12-011130,0.25,0.24,ABUGames,Epic Downfall,31.57894897460937,Throne_of_Eldraine_Foil
5112,ABUGames,2.39,0,2019-12-011130,0.27,0.27,TCG Player,Escape to the Wilds,0.0,Throne_of_Eldraine_Foil
5113,ABUGames,0.02,0,2019-12-011130,0.09,0.09,TCG Player,Eye Collector,125.00001525878906,Throne_of_Eldraine_Foil
5114,CoolStuff,60.0,0,2019-12-011130,21.78,21.78,TCG Player,Fabled Passage,2.109708309173584,Throne_of_Eldraine_Foil
5115,UNDEFINED,0.0,0,2019-12-011130,1.56,1.49,StrikeZone,Fae of Wishes,-7.692314147949219,Throne_of_Eldraine_Foil
5116,ABUGames,0.58,0,2019-12-011130,2.06,1.29,StrikeZone,Faeburrow Elder,-12.71186351776123,Throne_of_Eldraine_Foil
5117,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Faerie Formation,,Throne_of_Eldraine_Foil
5118,UNDEFINED,0.0,0,2019-12-011130,0.18,0.25,Card Kingdom,Faerie Guidemother,0.0,Throne_of_Eldraine_Foil
5119,ABUGames,0.05,0,2019-12-011130,0.19,0.19,TCG Player,Faerie Vandal,0.0,Throne_of_Eldraine_Foil
5120,ABUGames,3.54,0,2019-12-011130,0.59,0.49,Card Kingdom,Feasting Troll King,11.320755958557127,Throne_of_Eldraine_Foil
5121,UNDEFINED,0.0,0,2019-12-011130,0.07,0.07,TCG Player,Fell the Pheasant,75.00000762939453,Throne_of_Eldraine_Foil
5122,ABUGames,0.03,0,2019-12-011130,0.12,0.12,TCG Player,Ferocity of the Wilds,0.0,Throne_of_Eldraine_Foil
5123,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Fertile Footsteps,,Throne_of_Eldraine_Foil
5124,StrikeZone,1.0,0,2019-12-011130,2.13,2.13,TCG Player,Fervent Champion,7.575762271881103,Throne_of_Eldraine_Foil
5125,UNDEFINED,0.0,0,2019-12-011130,0.04,0.04,TCG Player,Festive Funeral,100.0,Throne_of_Eldraine_Foil
5126,ABUGames,0.02,0,2019-12-011130,0.07,0.07,TCG Player,Fierce Witchstalker,0.0,Throne_of_Eldraine_Foil
5127,ABUGames,0.03,0,2019-12-011130,0.11,0.11,TCG Player,Fireborn Knight,-15.384613037109375,Throne_of_Eldraine_Foil
5128,ChannelFireball,2.0,0,2019-12-011130,2.99,2.99,TCG Player,Fires of Invention,-8.562689781188965,Throne_of_Eldraine_Foil
5129,UNDEFINED,0.0,0,2019-12-011130,0.15,0.25,Card Kingdom,Flaxen Intruder,-71.15384674072266,Throne_of_Eldraine_Foil
5130,ABUGames,0.02,0,2019-12-011130,0.19,0.19,ABUGames,Fling,0.0,Throne_of_Eldraine_Foil
5131,ABUGames,0.02,0,2019-12-011130,0.07,0.07,TCG Player,Flutterfox,0.0,Throne_of_Eldraine_Foil
5132,Card Kingdom,0.1,0,2019-12-011130,0.39,0.39,TCG Player,Folio of Fancies,-9.30233097076416,Throne_of_Eldraine_Foil
5133,ABUGames,0.02,0,2019-12-011130,0.09,0.09,TCG Player,Foreboding Fruit,800.0001220703125,Throne_of_Eldraine_Foil
5134,Card Kingdom,0.08,0,2019-12-011130,0.71,0.49,CoolStuff,Forest,-1.3888957500457757,Throne_of_Eldraine_Foil
5135,ABUGames,0.02,0,2019-12-011130,0.14,0.14,TCG Player,Forever Young,-6.666669845581055,Throne_of_Eldraine_Foil
5136,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Fortifying Provisions,200.0,Throne_of_Eldraine_Foil
5137,Card Kingdom,0.08,0,2019-12-011130,1.32,0.35,Card Kingdom,Foulmire Knight,0.0,Throne_of_Eldraine_Foil
5138,Card Kingdom,0.06,0,2019-12-011130,0.15,0.15,TCG Player,Frogify,15.384624481201172,Throne_of_Eldraine_Foil
5139,CoolStuff,10.0,0,2019-12-011130,0.6900000000000001,0.69,TCG Player,"Gadwick, the Wizened",-25.000003814697266,Throne_of_Eldraine_Foil
5140,UNDEFINED,0.0,0,2019-12-011130,0.17,0.25,Card Kingdom,Garenbrig Carver,-59.52380752563477,Throne_of_Eldraine_Foil
5141,UNDEFINED,0.0,0,2019-12-011130,0.05,0.05,TCG Player,Garenbrig Paladin,66.66667175292969,Throne_of_Eldraine_Foil
5142,ABUGames,0.02,0,2019-12-011130,0.04,0.04,TCG Player,Garenbrig Squire,300.0,Throne_of_Eldraine_Foil
5143,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Garrison Griffin,,Throne_of_Eldraine_Foil
5144,ChannelFireball,4.0,0,2019-12-011130,6.49,6.49,TCG Player,"Garruk, Cursed Huntsman",3.839996337890625,Throne_of_Eldraine_Foil
5145,ABUGames,0.02,0,2019-12-011130,0.07,0.07,TCG Player,Giant's Skewer,16.666669845581055,Throne_of_Eldraine_Foil
5146,Card Kingdom,0.1,0,2019-12-011130,0.8,0.49,Card Kingdom,Giant Killer,-8.045975685119629,Throne_of_Eldraine_Foil
5147,ABUGames,0.05,0,2019-12-011130,0.15,0.15,TCG Player,Giant Opportunity,15.384624481201172,Throne_of_Eldraine_Foil
5148,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Gift of the Fae,,Throne_of_Eldraine_Foil
5149,CoolStuff,15.0,0,2019-12-011130,6.75,6.75,TCG Player,Gilded Goose,4.651165962219238,Throne_of_Eldraine_Foil
5150,ABUGames,0.02,0,2019-12-011130,0.13,0.13,TCG Player,Gingerbread Cabin,-7.142861366271973,Throne_of_Eldraine_Foil
5151,TCG Player,0.28,0,2019-12-011130,1.22,1.22,TCG Player,Gingerbrute,-2.39999771118164,Throne_of_Eldraine_Foil
5152,ABUGames,0.12,0,2019-12-011130,0.2,0.2,TCG Player,Glass Casket,0.0,Throne_of_Eldraine_Foil
5153,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Gluttonous Troll,,Throne_of_Eldraine_Foil
5154,Card Kingdom,0.1,0,2019-12-011130,0.71,0.29,StrikeZone,Golden Egg,41.999996185302734,Throne_of_Eldraine_Foil
5155,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Granted,,Throne_of_Eldraine_Foil
5156,Card Kingdom,0.2,0,2019-12-011130,0.98,0.65,ABUGames,"Grumgully, the Generous",60.655738830566406,Throne_of_Eldraine_Foil
5157,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Haggle,,Throne_of_Eldraine_Foil
5158,CoolStuff,5.0,0,2019-12-011130,0.24,0.24,TCG Player,Happily Ever After,-14.28571605682373,Throne_of_Eldraine_Foil
5159,CoolStuff,10.0,0,2019-12-011130,1.77,1.29,StrikeZone,Harmonious Archon,77.0,Throne_of_Eldraine_Foil
5160,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Harvest Fear,,Throne_of_Eldraine_Foil
5161,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Heart's Desire,,Throne_of_Eldraine_Foil
5162,ABUGames,0.02,0,2019-12-011130,0.81,0.19,ABUGames,Henge Walker,3950.00048828125,Throne_of_Eldraine_Foil
5163,Card Kingdom,0.1,0,2019-12-011130,0.5,0.49,Card Kingdom,Heraldic Banner,13.636363983154295,Throne_of_Eldraine_Foil
5164,CoolStuff,12.0,0,2019-12-011130,1.12,1.12,TCG Player,Hushbringer,16.666669845581055,Throne_of_Eldraine_Foil
5165,UNDEFINED,0.0,0,2019-12-011130,1.4,0.25,Card Kingdom,Hypnotic Sprite,0.0,Throne_of_Eldraine_Foil
5166,ABUGames,0.02,0,2019-12-011130,0.08,0.08,TCG Player,Idyllic Grange,-11.111116409301758,Throne_of_Eldraine_Foil
5167,Card Kingdom,0.06,0,2019-12-011130,0.39,0.3,ABUGames,Improbable Alliance,62.5,Throne_of_Eldraine_Foil
5168,ABUGames,0.03,0,2019-12-011130,0.09,0.09,TCG Player,Inquisitive Puppet,12.500007629394533,Throne_of_Eldraine_Foil
5169,ABUGames,0.02,0,2019-12-011130,0.06,0.06,TCG Player,Insatiable Appetite,19.999996185302734,Throne_of_Eldraine_Foil
5170,Card Kingdom,0.08,0,2019-12-011130,0.42,0.38,ABUGames,Inspiring Veteran,39.9999885559082,Throne_of_Eldraine_Foil
5171,ChannelFireball,0.5,0,2019-12-011130,1.0,1.0,TCG Player,Into the Story,-21.874998092651367,Throne_of_Eldraine_Foil
5172,CoolStuff,5.0,0,2019-12-011130,0.41,0.41,TCG Player,Irencrag Feat,57.69231414794922,Throne_of_Eldraine_Foil
5173,CoolStuff,5.0,0,2019-12-011130,0.66,0.66,TCG Player,Irencrag Pyromancer,-29.032257080078125,Throne_of_Eldraine_Foil
5174,Card Kingdom,0.08,0,2019-12-011130,0.49,0.49,TCG Player,Island,-52.42718505859375,Throne_of_Eldraine_Foil
5175,ABUGames,0.03,0,2019-12-011130,0.04,0.04,TCG Player,Joust,-20.000003814697266,Throne_of_Eldraine_Foil
5176,ABUGames,0.02,0,2019-12-011130,0.05,0.05,TCG Player,Jousting Dummy,-16.666664123535153,Throne_of_Eldraine_Foil
5177,ABUGames,0.03,0,2019-12-011130,0.87,0.24,ABUGames,Keeper of Fables,770.0,Throne_of_Eldraine_Foil
5178,ABUGames,0.49,0,2019-12-011130,0.8200000000000001,0.49,Card Kingdom,Kenrith's Transformation,64.0,Throne_of_Eldraine_Foil
5179,ABUGames,1.79,0,2019-12-011130,8.43,7.88,StrikeZone,"Kenrith, the Returned King",0.0,Throne_of_Eldraine_Foil
5180,UNDEFINED,0.0,0,2019-12-011130,0.04,0.04,TCG Player,Knight of the Keep,300.0,Throne_of_Eldraine_Foil
5181,UNDEFINED,0.0,0,2019-12-011130,0.0,999999.0,Unknown,Knights' Charge,,Throne_of_Eldraine_Foil
5182,StrikeZone,12.0,0,2019-12-011130,16.93,16.93,TCG Player,"Korvold, Fae-Cursed King",-5.839818000793457,Throne_of_Eldraine_Foil
5183,ABUGames,0.02,0,2019-12-011130,0.04,0.04,TCG Player,Lash of Thorns,100.0,Throne_of_Eldraine_Foil
5184,CoolStuff,5.0,0,2019-12-011130,0.33,0.33,TCG Player,"Linden, the Steadfast Queen",-8.333333969116211,Throne_of_Eldraine_Foil
5185,ABUGames,0.03,0,2019-12-011130,0.09,0.09,TCG Player,Loch Dragon,12.500007629394533,Throne_of_Eldraine_Foil
5186,CoolStuff,4.0,0,2019-12-011130,0.29,0.29,TCG Player,Lochmere Serpent,-17.142858505249027,Throne_of_Eldraine_Foil
5187,ABUGames,0.02,0,2019-12-011130,0.19,0.19,ABUGames,Locthwain Gargoyle,0.0,Throne_of_Eldraine_Foil
